UserID,pref
3860,"107,347,3342,2204,1143,864,1159,714,1111,254,1115,1107,1849,576,1125,1181,1171,1121,852,1179,2512,528,1149,1151,1019,1119,3511,1307,467,1203"
3861,"310,2652,288,1849,2558,107,580,3342,1124,803,2375,1132,1564,2204,2932,217,3511,2502,1018,2749,1121,1503,1486,2137,2401,1107,514,50,2795,1136"
3862,"1067,2375,514,2899,2204,709,1134,3509,2132,690,2558,594,2163,1179,3198,1505,2489,3178,2557,1085,2932,29,2959,1110,240,3384,1493,2593"
3863,"1849,2375,576,1121,2427,1450,1575,1107,738,2932,1149,467,444,1259,1564,107,371,3551,1421,628,145,860,700,2203,347,2709,254,703,358,1446"
3864,"1130,1118,1161,1060,714,2558,844,1117,864,909,254,848,859,1156,1105,1486,1849,2786,1115,853,1159,467,1773,1213,863,1203,850"
3865,"2652,2960,2702,2786,1095,2401,1216,1168,3652,1575,1901,2749,2756,2795,1501,1004,3703,582,2945,240,2235,1151,2141,1197,3092,1573,1030,1179,1282,2868"
3866,"2204,1486,852,2375,853,2652,859,1161,107,1149,528,1193,576,844,843,1140,3204,909,2489,3108,1115,1176,862,863,1123,2559,848,2512"
3867,"254,2652,1108,1109,467,1107,1200,859,1121,2776,1276,1004,1259,1115,1278,909,579,1171,2427,577,1935,2932,1184,2214,2439,1450,1981,1051"
3868,"1107,594,2652,1121,254,347,288,2375,310,1744,2558,1486,1849,2749,2401,1564,2960,1124,32,1537,1261,444,1018,1582,145,2199,2945,1546"
3869,"2652,2204,2587,3190,1619,444,2502,3178,217,2512,2559,1179,860,2144,1994,1295,971,3430,1477,2558,1051,584,1479,3033,1140,2489,1789,3187,1004"
3870,"2652,1108,3342,2749,3178,2932,3511,3551,1121,3509,34,3249,1295,11,1454,584,3385,1564,575,1107,2132,2137,848,39,1827,516,1503,3322,1276,285"
3871,"2786,1105,2481,1399,1744,1174,2899,3030,2512,2163,225,217,102,1450,1619,743,3319,335,1296,2309,2203,1585,2111,1614,324,1372,2231"
3872,"2652,2558,2204,1486,580,288,2375,347,2786,2749,1849,1564,2960,1124,1140,1121,2401,217,2702,444,1503,2203,1619,1295,1095,2958,576"
3873,"864,514,1136,2587,2652,1119,1114,145,909,1140,1849,1619,1125,3190,1178,1117,1143,444,1477,1479,1131,347,3135,50,1161,2160,2495,866,1399"
3874,"803,254,1107,1125,1111,864,1109,2375,107,1149,2335,1132,1289,1276,3239,528,3295,3462,3461,2740,1849,1126,972,576,1117,714,2600,1407"
3875,"2204,2512,2899,2776,2959,2163,2558,853,1026,3551,1,1179,2557,2144,3509,2866,34,3239,1780,2566,852,3342,1126,3178,1782,217,2786,2593,908,3384"
3876,"2652,514,1849,310,1124,1486,594,2401,108,1564,1018,2489,240,2795,2702,2786,1151,1143,36,217,1105,288,1174,2203,1130,1733,2098,2960,1023"
3877,"803,1132,1026,1109,1105,1140,863,864,1153,852,3239,1156,1200,1107,108,1124,1840,1289,714,1006,2763,838,1161,909,2401,2587,1139,1773,844,3178"
3878,"1167,1133,254,1119,2600,108,1289,1296,803,1105,3190,2652,514,1109,1130,3239,594,1132,580,288,1107,2558,1818,347,1172"
3879,"2749,803,1132,2932,1493,1821,2786,703,1822,1823,2497,47,2960,2137,1739,1140,628,3384,2491,1454,50,1295,2795,1421,2079,3511,972,738,280,2559"
3880,"2652,288,1849,803,2558,1132,1124,1105,580,347,2600,594,1744,2587,1168,310,2502,1018,3190,1789,1216,1107,2991,1295,1564,1486,3430,1296,3133,1185"
3881,"2652,2786,217,1174,1744,2496,1296,2711,102,1994,2839,2512,1585,1789,2600,3319,3030,1126,743,2309,175,1399,2481,2820,428,1619,3369,1008"
3882,"1124,803,288,1132,594,1849,514,1486,1537,1564,1018,2945,1582,310,2795,1092,1024,1261,2144,755,107,542,285"
3883,"2652,2786,1174,2401,2203,1619,347,1744,2132,2489,3249,1140,3187,2702,1505,2506,39,1136,2111,2512,21,2167,3567,1385,1585,2163,2959,229"
3884,"803,1107,2587,1132,1187,2749,2899,217,254,3430,2652,1140,1110,1503,2558,1143,1067,1108,47,1840,1165,1124,3489"
3885,"528,1067,1109,2587,1119,709,852,714,853,1140,1143,1840,1486,3462,1134,1060,1161,1133,1110,3204,803,1786,1296,863,864,848,2774"
3886,"2375,2652,1849,2558,1486,254,864,2132,803,576,2786,2709,1132,2427,1121,594,1125,1259,1407,2899,1261,217,1107,3190,1026,1149,528,1276"
3887,"2652,2506,1486,852,582,1107,1109,1121,2203,3551,2375,538,580,1174,2401,2960,2144,1200,39,254,1026,575,1901,2557,229,1546,467,1657"
3888,"852,1108,848,1140,844,714,863,859,1118,1156,909,1174,864,1105,843,850,838,1110,1840,1165,1153,1136,1849,839,2109,2204,108,1123,853,254"
3889,"1130,1125,1140,864,1289,594,714,2786,1109,108,1818,1060,1161,580,1156,1167,1187,1105,803,844,848,843,863,1840,1980,2652,1203"
3890,"2786,580,2375,1174,2558,2496,576,217,2203,2587,1179,444,1744,2401,2711,803,1486,3551,2489,594,1018,1399,1132,993,1585,3030,3342"
3891,"2558,288,714,347,864,1486,1156,1026,2456,859,1140,1768,1110,1023,580,1131,2109,839,1006,528,2652,1136,1145,854,1261,3312,1450,1153"
3892,"803,1109,853,2558,852,1108,2652,2587,864,2204,2375,528,514,714,1067,844,254,1849,580,1161,1450,1132,1213,2132,1174,709"
3893,"3509,714,2587,1450,3249,3652,1407,3461,2163,1105,34,217,2489,2512,1203,1276,2709,3295,2899,2776,1175,2214,1111,2858,3187,1155,310,1018,1067,1180"
3894,"1060,580,1108,1109,2587,1067,2489,1179,1008,288,3509,1105,1009,2652,1149,594,2899,2558,528,2512,2749,2776,1486,2786,1187,3178"
3895,"2204,2558,348,1095,2144,484,259,1023,1505,2132,1174,496,2684,787,1544,2959,2489,1780,57,39,2483,848,2100,1385,526,1135,2559,1216,2831"
3896,"1849,580,1289,1167,1818,347,107,1125,467,2375,576,1803,1486,2512,1019,1151,1306,3267,1248,1133,1121,1450,1815,908,1107,1111,1225,1175,577"
3897,"1136,863,108,3461,3462,1117,859,2132,1840,844,1139,1161,1013,579,852,3295,3463,1141,1119,1773,864,2100,3236,1118,1124,893,1112,843,1130,1619"
3898,"852,254,1486,2652,514,1161,1849,1107,909,1105,1159,853,594,1115,1143,714,1118,310,864,1136,1168,1114,2880,1479,1171,444,1185,3135,1261"
3899,"2204,2786,1105,2512,2496,217,2776,2749,2203,2652,2401,2489,853,2945,2144,2163,2141,2384,2309,2958,2506,2502,2960,2508,2127,3509,3310,743"
3900,"310,347,1849,2711,2204,1168,1789,580,2600,1216,288,1105,2652,107,803,1744,3178,1619,859,1008,1109,1200,1108,1131,2593"
3901,"2652,217,2502,1108,2749,2776,2932,2481,2203,2496,1503,2401,2786,2503,2309,2491,2163,993,743,2559,3178,1051,2794,2512,1744,2958,2404,3310,2297"
3902,"972,467,1821,1289,579,1030,628,254,1775,1849,1121,1200,1107,1272,1822,1935,3295,738,1109,2740,1421,2427,2439,2774,2497,160,1823,2440,1450"
3903,"1289,1109,254,1149,1486,1775,1125,972,1107,2652,1019,3319,1133,1821,1117,1111,1167,3190,1782,1818,1131,1527,2014,1121,2512,803,3132,347,1026"
3904,"2558,2375,576,1849,347,2496,1109,972,1149,2481,1744,1399,1200,575,2711,444,1564,3551,355,2512,2776,1121,217,1821,1107,1179,1174,2959"
3905,"254,2375,2652,514,1849,803,2786,576,2204,1109,1149,1107,2132,852,1132,714,1133,1479,1159,1143,2709,1115,972,444,844,1026,2203,1151,107"
3906,"1849,803,1289,1213,1132,107,1125,1479,444,972,576,1149,1821,1775,1111,1131,2737,2014,1121,1774,1112,3033,2709,2742,1196,1133,3295,2741"
3907,"803,254,2652,1619,526,1132,584,575,2899,1107,1505,348,1744,2232,2470,487,3032,1174,2111,574,1442,347,427,330,582,355,217"
3908,"1174,2558,803,1132,288,2132,1140,1018,1124,852,1153,528,2204,1296,838,1004,1165,3193,298,1213,1085,57,3082,254,1585"
3909,"2786,2512,2749,2776,2496,217,2558,2652,2203,1109,853,1051,2163,2945,2481,2401,2309,1585,1105,2384,743,3342,2144,1289,1200,2866,467,2958"
3910,"852,803,1213,2204,2652,1108,2375,1112,853,1849,514,1132,1105,528,909,1175,714,254,1067,2600,2744,1161,2132,1060,1289,347,1486,444,1840"
3911,"1108,1789,2740,1213,2711,1174,1131,2742,2709,738,1126,2600,2741,1821,1450,2867,3399,3398,310,10,3395,1298,1782,1576,3178,3511,3393,2959,2782,2991"
3912,"2375,1108,803,1486,1112,1125,2652,254,1109,288,3342,310,1132,1105,577,1175,1213,3187,1161,1840,1289,1849,852,1018,1156,1023,909,2776,1140"
3913,"217,347,580,2558,107,2375,576,514,310,2204,1564,1789,2711,2512,444,2600,1849,2932,467,3319,3190,700,1503,1821,1179,1744"
3914,"576,594,1149,1849,1109,514,1111,803,1125,1132,972,1133,580,2558,2652,444,467,254,2375,2932,3295,1124,1289,1479,1175,1107,1112,1019"
3915,"2652,1849,2481,2932,2502,1130,2558,2491,1168,2512,1261,2702,1289,2866,2163,1821,47,2593,2503,2776,347,2456,1564,3461,1399,1306,3187,25,2132,2376"
3916,"2786,1133,2512,1119,864,2204,1187,1117,2203,2749,1111,288,1167,1107,1019,803,107,1105,1132,2401,528,580,2489,1108,1151,1009,1585"
3917,"580,1486,594,347,444,2204,1849,254,1174,576,348,467,584,526,1121,1585,107,3033,1619,1107,427,340,2375"
3918,"2652,1105,3342,1782,844,843,848,1213,1884,108,2786,1486,2508,1133,2375,2489,2795,1261,1783,1156,1019,1619,1191,1136,1124,3511,2137,2945,2401,1167"
3919,"3342,2558,1108,2375,2932,310,347,3511,2456,3551,3178,1575,3384,2899,738,1,2959,3278,1213,1821,3509,3322,3385,1450,3513,3670,584,2512,2711,1827"
3920,"1108,1849,2558,1450,594,2786,107,2481,577,2776,2502,1296,1105,2163,1126,3462,2959,2600,2709,3178,1131,1213,1112,743,2512,1175,1744,1124,217"
3921,"310,2558,347,2652,580,1849,1174,288,2204,107,1564,1744,1486,2786,1575,1295,2932,3342,1261,576,1124,2749,2375,1619,47,2401,1399"
3922,"254,1107,1121,2786,1109,217,1744,1849,107,1026,2203,1179,714,2401,743,1117,2587,2945,1296,864,2309,428,2481,2384,175,1733,1110"
3923,"864,528,1026,2587,1117,3239,1110,714,2456,1125,2959,1060,1149,1179,1006,467,254,738,1162,576,3430,1187,3190,2758,1121,1009,1842,1259,1276"
3924,"844,2558,594,580,848,843,864,1130,1018,1161,108,444,2375,972,2932,47,1149,1176,1158,1123,1015,2665,1261,2006,1114,576,870,1493,2886"
3925,"310,288,2749,2652,1107,217,1149,2558,2375,580,594,1109,576,2204,864,1111,1018,1849,254,1125,2776,107,1124,2496,1108,528,2506,2163,1121"
3926,"2932,1108,2749,1026,1289,1821,1213,738,1585,3551,1140,1822,3511,2506,3384,1276,1493,3239,2839,1503,972,3342,2496,2163,1450,2456,852,2786,1144"
3927,"1575,107,577,1479,1564,145,347,2079,574,1175,444,355,1295,526,1124,2163,1174,584,368,1261,156,3187,1095,575,461,2709"
3928,"2652,2375,3342,576,1149,2427,3551,1125,1111,1143,528,3178,3509,2749,1849,3322,3511,2489,1259,254,579,34,1450,1158,1181,594,47,1105,993"
3929,"1111,1107,1174,2558,1821,1450,2375,3319,254,310,576,528,972,1849,2711,1109,1125,1789,1149,1133,1276,1564,1744,864,2932,3239"
3930,"864,514,1768,254,714,2204,852,859,1026,839,909,1191,467,1121,1213,853,860,1107,854,971,3239,2427,1130,1105,1159,844,1450,964,577"
3931,"2375,1107,2749,254,288,2558,1121,1486,528,3342,1450,1276,1111,1564,1175,2427,1051,1454,1018,1125,1174,1259,50,576,1278,2335,848,1149"
3932,"254,1026,577,1175,1112,2744,540,3276,1004,1107,3440,2714,3430,859,2758,3239,1192,2209,2375,2593,586,2715,3137,1280,3262,1109,1120,1960,359,1920"
3933,"580,254,2899,594,1107,2600,310,1105,1174,1121,1136,2163,1118,1109,859,2557,1619,288,1179,2375,1213,864,2308,714,1185,3509,203,1540,1479"
3934,"1109,1108,1174,2749,2776,853,1276,1144,1026,843,2512,844,3239,1067,538,2786,1004,2652,579,576,444,254,1105"
3935,"803,288,594,2652,1132,1124,1486,2899,1018,2932,1450,1789,1296,2600,2711,2111,1216,2163,347,1144,1821,1174"
3936,"2204,2786,1067,2899,1,1105,709,2489,2163,145,347,1134,1575,1486,444,690,1564,1479,1619,577,3509,1454,852,2401,17,2144,2079,2506,368"
3937,"254,107,1109,1849,1108,1107,1121,1179,2512,2375,467,859,1200,444,2776,1994,1008,1479,576,577,2709,2652,1004,2711,1216,2593,1296,1051,3187"
3938,"2786,2652,2558,2204,217,803,577,2496,2203,2506,2945,1112,1213,1132,1175,1051,2144,1107,2749,2512,2481,2489,2744,1121,3342,3430,254"
3939,"803,514,1132,1213,1486,1821,1161,1118,1185,1144,1774,108,1105,1112,50,1822,1115,1849,1289,577,852,1130,859,1013,2737,1203,254,3135,1156,2824"
3940,"594,1026,1105,1140,2600,803,2132,1289,2204,1849,1119,2203,1261,1619,1884,1168,2558,1109,1151,1505,1782,1216,2786,1450"
3941,"2375,3342,467,1849,576,2709,738,3511,3551,1479,1450,444,308,700,1124,1109,1738,3322,2774,2137,850,1168,107,371,1446,1111,1174,2489,1987,3509"
3942,"1124,254,1289,310,1109,1121,1585,2652,803,1125,1018,1107,1119,1132,2512,108,1111,2786,1849,2203,1167,1493,2375"
3943,"2652,310,2899,2204,288,347,1450,145,1619,577,580,848,2163,1174,1564,3187,1537,1023,348,3032,2098,1295,3509,1095,259,2144,1546,2100"
3944,"347,310,580,2600,1026,1168,1124,1108,2587,1744,1296,803,1789,1132,288,1782,1450,2991,1994,2711,3133,1289,3623,1211,1537,2129,1295,1018,467"
3945,"254,1109,1105,1156,580,860,1782,1450,1026,1107,288,1117,803,1768,1118,1167,1174,107,1849,2558,467,1289,3239,1773,514,577,1818,864"
3946,"1174,310,1849,2558,2204,467,580,1108,514,2711,347,1109,2593,2512,1994,1004,1450,444,2132,1216,3342,107,1789,1136"
3947,"1125,1289,580,1450,2652,254,467,3239,803,1105,1026,1130,864,2132,2481,1167,1818,1399,3461,1004,738,1117,1486,2335,1161,2375,1149"
3948,"1174,2899,1179,2587,1121,1108,1004,850,1187,856,895,3190,1107,1178,891,845,1124,3430,839,2163,2959,2489,971,855,1165,964,34"
3949,"1849,1175,852,577,1213,1019,514,347,1026,1151,909,1171,540,3430,1159,1115,1112,3276,860,1203,1181,1119,2737,1192,2714,1133,3440,803,2744,1172"
3950,"2652,514,347,2839,217,1121,2502,2496,538,1107,2111,2820,50,175,2129,1385,427,11,2427,1503,1505,1619,2959,3032,1133,102,1117,1614,1585,1744"
3951,"1108,1109,347,2375,576,1107,1121,1051,254,1111,859,972,1407,579,1276,582,1168,1450,1004,1105,1067,1821,1149,1125,355,700,1901,577"
3952,"347,1140,1619,1121,909,145,575,1107,1136,2932,1179,577,1153,2111,1905,579,852,3032,1213,1839,528,582,2163,2079,1006,444,1191,968,1901"
3953,"1067,2375,580,1108,709,1109,1060,2749,1117,1134,1112,1184,3509,2758,1175,1450,2776,576,2203,1110,1840,690,3166,1174,254,1505"
3954,"254,1107,1179,1121,1109,576,2427,467,1259,3551,1149,738,1278,1276,2959,2512,1200,1833,320,1274,1289,1026,308,1832,3239,1125,2201,2375,1111,1450"
3955,"444,1479,107,700,1108,3033,1821,1477,1272,340,738,467,371,1289,972,461,1576,2559,2161,2740,1822,1213,1823,576,3511,1429,2867"
3956,"2652,1108,3342,2749,2163,467,3509,1289,1450,2932,1486,3551,2776,3511,34,2899,2481,1585,1276,1454,3369,516,1117,3178,1849,738,2512,1174,3322"
3957,"347,1019,1159,803,288,1849,580,1108,1175,859,1119,1107,1775,577,1112,1181,310,254,107,2512,1486,1132,1151,972,1133,738,368,1768"
3958,"310,1575,2899,2204,1108,2163,347,1174,107,145,2600,1821,584,368,575,1107,3032,1276,577,2959,355,2932,1289,2079,703,738"
3959,"1105,3342,2512,3551,1486,310,848,3509,2587,2489,1450,3178,1159,1067,2137,584,2100,1782,3652,1144,1172,1261,107,3267,1124,2163,1118,853,1126,1111"
3960,"1179,107,1168,860,3190,2512,1216,1156,580,1124,1136,854,310,1768,971,576,1538,3135,2587,2776,17,842,2600,1144,1841,893,2204,444,3133"
3961,"254,2204,1060,1187,1107,2652,1289,1818,714,864,1121,1117,908,2375,1149,1167,576,1111,3239,2097,1140,1803,2463,1237,2447,2174,2335,2506"
3962,"1026,1109,1149,576,1821,1822,972,1823,1935,2214,1739,1272,160,700,2213,3295,107,1111,371,1738,1429,2593,421,1017,1030,2278,864,2839,1168"
3963,"1159,1026,1115,1105,859,1118,2204,577,1203,1849,2786,347,1136,714,1191,582,514,2776,581,1168,863,2558,1887"
3964,"803,1213,2652,2740,1132,1821,2742,2741,2375,1112,1576,2737,1822,1774,2867,160,2744,1479,3395,3399,2782,3033,972,444,1823,2778"
3965,"254,107,2558,347,580,803,1107,3342,1849,3511,852,1109,972,1121,1213,2512,444,1821,1486,1151,1132,1307,1108,1119"
3966,"514,310,1849,107,1108,580,2132,2899,1109,577,1151,2163,2512,1107,803,1564,2932,145,1,972,1174,1575,1200,3509,1821,1179,1132,1136"
3967,"1105,288,347,310,2132,1849,1564,2786,803,2749,514,1191,859,1124,2652,2945,107,1782,1261,1132,580,853,1450,1546,1109,1486,1107"
3968,"1849,107,2375,444,1479,576,1109,1446,2709,700,1407,2161,3033,738,1272,461,340,1477,972,1126,368,371,1143,160,1987,1200,2087,1878"
3969,"2652,2786,2932,1575,467,2960,1261,2132,2558,3249,1450,576,574,1197,1493,3509,2427,34,577,1585,3369,225,145,703,860,36,347,2702,852"
3970,"310,580,217,347,467,2558,2375,1744,576,2786,2839,2502,2749,2496,2137,2709,1289,1503,1298,1259,288,1125,444,1818,864,1595"
3971,"310,2652,2786,594,2600,1179,1744,2711,2132,1108,1261,347,1564,1216,1619,859,2558,2401,1789,288,1849,3652,584,2749,1168,1174,580,2111"
3972,"2652,1109,1051,2502,1200,2144,2481,2512,2559,2163,2675,2794,2491,2776,1407,2503,2485,2416,2404,3178,2376,971,1136,254,1111,2202,1446,2098,1296,1744"
3973,"2652,594,1108,2204,2558,2512,3342,107,852,1140,2786,217,2489,853,1289,2749,2163,2776,2945,2496,2481,2203,2932,2401,1213,3551,3178,2309,1019"
3974,"1849,2652,1174,514,2558,2932,1140,1289,1486,864,594,580,2899,1454,1821,1006,2959,1153,2111,1117,1124,145,1564,50,2163,2506,1144"
3975,"1849,803,1109,972,1149,288,576,1132,1575,2899,2600,444,1200,860,1296,1446,1124,1175,1213,2709,1289,514,1479,2163,2014,1131,1018,1133"
3976,"1849,310,2558,2899,514,3342,1026,2652,2204,1060,1782,803,1575,2401,347,1121,2587,1107,1132,1124,1105,2711,2489,1216,860,1174"
3977,"594,347,580,288,2558,310,2749,2375,1174,1018,2932,1261,1060,145,1124,2899,47,285,3190,3319,1023,2098,1486,2456,1564,1493,2512"
3978,"1119,107,514,1019,1125,1289,594,1105,580,2558,1849,1133,1111,108,1167,1172,848,1130,1109,1818,1132,844,1161,1175,1140,1107,3239,444,1538,1026"
3979,"582,355,575,958,1900,1901,581,1839,965,1898,1026,1905,1916,2163,964,1728,968,583,1191,2484,1957,2821,1450,1440,1179,969,2103,961,1910"
3980,"1849,1289,1818,1126,1167,1125,1803,1213,1168,347,3267,1170,1306,1133,69,1130,1987,247,2512,1187,2427,1248,1775,254,1595,1486,1250,1118,1151,1407"
3981,"310,1486,1107,1118,1121,254,1156,859,1105,844,848,1174,843,863,1144,850,860,1109,893,838,1140,1176,580,1505,1161,714"
3982,"347,852,254,577,1107,909,859,1121,1575,1109,1849,860,1095,853,2587,1115,1216,1619,1140,1179,839,2945,584,2160,145,2749,526,1023"
3983,"2652,2204,1108,347,1486,2496,2786,1174,2401,1575,1121,2600,1140,528,1744,2059,2203,584,1019,2711,1161,1399,1156,108,1216,2502"
3984,"1849,347,514,1133,107,1019,1111,1119,1121,576,444,1151,1479,972,1159,1446,700,1143,1181,1307,3033,160,2014,2737,1172,1125,1477,1738"
3985,"2204,514,288,310,2558,594,2144,580,1564,2489,1143,1505,2786,1619,145,1023,57,1136,1486,259,2167,2702,240,1085,3190,1174,1124"
3986,"2652,2786,1744,2481,1399,2502,1849,225,1585,217,3030,335,2932,102,1614,743,1619,1372,2111,2309,3567,324,358,2143,2839,530,211,1450,526"
3987,"2652,2749,3342,2786,2558,3551,2776,3178,3511,217,2309,2512,2866,2958,2960,2932,2702,2384,1503,2496,2144,3278,2839,1744,1105,2401,2137,2375"
3988,"2652,1450,1168,580,594,347,1619,1486,1505,1026,1744,2600,288,1107,1174,1782,1399,348,2129,1,2111,1136,487,1133,3032,1124,584,1019"
3989,"1026,1108,2652,1619,2204,107,347,1486,577,2593,1564,1216,1782,1109,526,1575,1136,584,1783,1505,1155,1211,1789,1450,1901,1295,2932"
3990,"254,2652,1067,1109,709,577,1107,1026,1187,1175,1060,1134,3430,1108,3509,1296,690,1994,1125,2456,2593,1818,2666,540,2013,1167,3276,2758,1960,1225"
3991,"2652,1108,310,2749,2502,2163,2481,2506,217,2786,1296,2899,3509,1051,2776,848,2491,2496,34,2384,2309,743,2512,2932,1399,2347,1503,2401,580,2376"
3992,"859,1149,972,347,371,1821,738,3295,355,1272,576,1121,467,575,579,574,1111,1901,1174,582,2214,1026,1935,1179,1276"
3993,"2496,2652,217,2502,2489,1744,2749,1107,580,1399,2839,576,2711,2481,1121,2309,102,254,2427,3030,2401,1789,3190,1503,1149"
3994,"254,2204,1450,864,1108,1179,2375,347,1213,1259,3190,2132,3430,1144,2512,1060,1203,1121,1296,1107,803,2709,2587,1274,2456,2786,1168,1187,2427"
3995,"576,1149,580,107,310,2652,514,2558,2375,594,2204,1109,1479,444,972,1111,1125,467,1051,1564,700,1821,1450,1849,1179,1407,3295,1454,254,528"
3996,"2375,254,2427,1107,576,1450,467,1121,1259,1109,738,2709,1849,1026,444,2959,1407,1149,700,1274,1278,1276,320,1200,1108,1738,371,1446,308"
3997,"738,254,1450,1109,467,1108,2740,2375,1200,2709,2959,1289,2742,2481,2867,1576,1399,308,1149,1738,3461,2416,2741,1407,1030,371,700,3399"
3998,"1125,1289,1818,1111,864,2463,1162,1167,908,1187,1237,2447,467,2174,1107,1026,254,1149,1803,2263,714,2335,2443,2262,1243,2097"
3999,"1821,972,580,1121,579,1486,803,1026,1109,2932,1149,1107,3190,1935,310,3295,1822,2652,1289,1849,444,2502,3342"
4000,"1125,467,1450,576,1289,1818,2709,1167,1486,1803,1130,908,2263,1187,1126,1225,1161,2097,1170,2512,803,1250,3267,1980,1815,2375,1248,1132,1253,1111"
4001,"1296,347,1744,310,1168,1505,2502,2652,3032,1155,1789,1964,1019,1124,1133,1216,1167,1782,584,1211,2593,3294,1151,1783,3133,3217,348,2535,526"
4002,"254,803,1849,1132,1107,1125,1109,2375,1289,909,1840,3342,1111,1213,1143,1140,3249,3187,838,1774,1149,1060,1775,852,972,1153,2740,895,1121"
4003,"1486,1161,528,853,803,1193,3204,1176,844,1132,862,843,1157,2006,1123,1092,3442,882,870,3108,50,848,1595,3652,1169,3489,863,2022,1130,1247"
4004,"107,467,576,2709,1849,444,1105,1450,3033,1149,1307,738,347,859,340,972,1118,3461,371,1143,308,1821,2401,1151,1477,1145,1008,2335"
4005,"803,347,3342,580,1132,1450,254,2932,1821,1109,1174,3511,1789,444,1216,852,1619,1564,2512,972,2558,1782,1107,738,1479,584,1446,2204,467"
4006,"2375,1149,254,1479,528,1179,576,864,1821,1060,738,972,852,1450,1109,1107,2709,444,1125,1407,2740,714,2652,107,700,1131,3239,1259,1121"
4007,"310,514,1849,254,1111,3342,1174,347,2932,1179,1107,1121,1026,3239,2652,3509,3652,576,3249,1159,1289,107,1181,1143"
4008,"3342,3551,3511,3384,3322,3278,2749,3385,1019,3670,2622,1168,2309,3178,2559,347,1213,2866,2512,528,348,1051,2959,1174,2375,107,108,2820,2795,1789"
4009,"1167,1289,1818,803,107,1849,514,2652,1124,1019,1132,288,580,1133,1125,1168,2512,1119,1789,860,1815,3267,3342,1181,1151,1782,1187"
4010,"2512,2776,2587,1486,2163,1051,2481,2899,2144,2502,853,217,1789,2557,1008,2204,2711,2203,1179,1168,743,1131,1994,908,1399,50,1111,577,1121,1022"
4011,"288,594,514,580,2506,1167,1124,1289,1818,1130,3267,1018,1537,1237,1306,247,1168,1980,1803,1815,1789,1105,47,1540,1248,310,1242"
4012,"254,2558,1121,1849,2427,1107,2375,1108,3342,2512,467,3551,1179,3509,2899,1450,2776,2163,1151,1067,2203,1833,2132,579,1832,738,709,2866,628,1546"
